n_estimators,max_depth,learning_rate,rmse
160,4,0.16914165135684084,5.24872784744
60,3,0.17301848433336492,4.97102269623
180,3,0.18497319459991993,4.77795269229
80,3,0.190058477999028,4.7902173085
280,2,0.16535630135734827,4.960108986
240,3,0.18204217197742897,4.82458880217
60,3,0.08762029404859717,5.24870985341
100,4,0.19968800249015684,5.19571591132
120,3,0.196903349704301,4.81358169616
60,3,0.1517350770342487,5.02008522123
260,2,0.1585037077384616,5.11883007933
240,3,0.1774888456489685,4.77847083866
200,3,0.1425189045250407,4.94991384774
160,4,0.1142557739902875,5.22857979388
60,3,0.19336376419506257,4.74419578891
140,3,0.18740411745815436,4.99945979005
80,3,0.1747369955850513,4.96576859252
180,2,0.16078518549238432,5.08786040509
60,3,0.18392635340178368,4.6684747078
280,3,0.10987949165237612,5.07273361389
240,4,0.12512575168097276,5.31243106897
60,3,0.17052264838770123,5.12160075562
120,3,0.17862700454511682,4.83113207005
100,3,0.19089591004861003,4.74685033416
60,2,0.196537590253905,5.20778530684
260,3,0.16688752004968568,4.90930945962
240,3,0.19985990965779007,4.8829289198
200,4,0.13930257619897837,5.18321114992
160,3,0.18862321369563156,4.78223650036
140,3,0.15388761836883483,4.88640776834
60,3,0.18102948294335436,4.884866492
180,2,0.16317016370896975,4.87861768468
80,3,0.0844974240341435,5.31737903931
60,3,0.11896022337714361,5.15009208349
240,4,0.19284940235070974,5.11482795088
280,3,0.17362641099637993,4.92627163169
60,3,0.18496561687354163,4.82379382052
120,3,0.09524616310023659,5.10456355031
100,2,0.15738659485330753,5.06055990814
60,3,0.05585247432558807,4.99792421413
260,3,0.14758720981397305,4.97646719528
240,4,0.07643214137421657,5.25845847819
200,3,0.19604708909798196,4.69675710004
160,3,0.13134763165872304,5.02532785434
60,3,0.17744782679556556,4.87880718644
140,2,0.1817490532679827,5.18481896
180,3,0.1697358589818011,5.00193053997
60,3,0.10408330676856942,5.21229851821
80,4,0.19009944285078403,5.19639612005
280,3,0.19910253093961428,4.75847363356
240,3,0.13528824562421793,5.14248180127
60,3,0.19424633521942206,4.7655496799
120,2,0.1438689927887059,4.9977376049
60,3,0.1859422422238882,4.73531275827
220,3,0.199740469467032,4.79644631084
100,3,0.1743067038859511,4.83983320905
240,4,0.1609917790693941,5.13056947081
260,3,0.1651977231929822,4.99038282967
200,3,0.09167849252318208,5.06701551996
160,2,0.1883442120479833,5.14821724375
60,3,0.17911654889422918,4.89310912848
180,3,0.17179058003561576,4.85238103643
140,3,0.18297996176782524,4.82793147205
60,4,0.19238386712874417,5.13801223755
80,3,0.09888356748162011,5.25988460793
240,3,0.1971028387093902,4.80806712313
280,2,0.15170966868931623,4.89423268952
60,3,0.16892367688787896,5.14848252611
220,3,0.18607465183129282,4.8163416394
100,3,0.17621530727911958,4.86715617056
120,4,0.122777217641044,5.16907122905
60,3,0.1946999733121026,4.84432457322
240,3,0.06655826174462098,4.99170447204
260,2,0.18972699307296675,5.30772026934
200,3,0.12819673871272957,4.93892896296
60,3,0.17989629474705732,4.86023912057
140,3,0.1558565907446216,5.10148292273
160,4,0.16782097895840264,5.21779698868
180,3,0.18335634889935035,4.8047943905
60,3,0.19959031241161074,4.7698498155
80,2,0.17211842703277094,5.09651149122
240,3,0.16306008722271847,4.98257691414
280,3,0.14958975848042885,5.01165153575
60,3,0.1918163459619044,4.76369605974
220,4,0.08013358946615998,5.25769479874
120,3,0.1755878115216866,4.97307641945
60,3,0.1596832133440036,4.99539421018
100,2,0.18734494126499512,5.19708464117
240,3,0.1967432775572795,4.82139954195
260,3,0.1654722585273763,4.88364703149
200,3,0.19994672088482798,4.8772001295
60,4,0.07256278230348931,5.13161694403
160,3,0.17842927661593788,4.86072019898
140,3,0.1933288634903562,4.79206843646
60,2,0.13879182936891776,5.18238928316
180,3,0.18250217381287825,4.81314876804
80,3,0.1534135378710448,4.9047308315
240,3,0.18948945452174787,4.8013297576
60,3,0.19996983603633872,4.88280690815
60,3,0.1909331544111842,4.76387430587
60,3,0.18569502699510565,4.66612298081
60,3,0.18085328374866144,4.76051982322
60,3,0.19509794769198585,4.76320440709
60,3,0.19758103856073297,4.78232741613
60,3,0.18764937810305118,4.98020465924
60,3,0.1730413333414492,4.9867524249
60,3,0.19174506623560134,4.68286272928
60,3,0.18492687537115765,4.80702880535
60,3,0.17624111915129825,4.82072225222
280,3,0.19534550714374563,4.76223287786
120,3,0.1789786441329366,4.77099617296
60,3,0.17026758671975478,4.98174764718
220,3,0.18377525224516336,4.72497930344
100,3,0.19969286444055276,4.88007310863
240,3,0.18995600367577728,4.72019461627
260,3,0.1934418563688559,4.7323409121
160,3,0.17460472710782554,4.77735010335
200,4,0.18153482669948265,5.19589317636
60,3,0.16730863925718864,4.87863021319
140,3,0.1970601778180158,4.82283346188
180,3,0.1883127177900905,4.897308022
60,3,0.052903091018945,5.01378360868
240,2,0.1927785433896243,5.14603286745
80,3,0.16255891757942367,5.04178361252
280,3,0.19981863935410282,4.84629391707
60,4,0.18597264445975492,5.15974273109
120,3,0.17778250024220055,4.96188570129
220,3,0.19668040878538362,4.72696652277
60,3,0.17196710087139142,4.793123675
100,2,0.15823934665779538,5.14226961701
240,3,0.18026454286986968,4.82297472277
260,3,0.19051877931662858,4.7955404542
60,3,0.18482075303081222,4.73312535345
200,4,0.19432262216834925,5.21329650937
160,3,0.16775332759561198,5.05450466386
60,3,0.17699034313741155,4.97922993036
140,3,0.06046968581643605,5.08042749051
60,2,0.1834046741324802,5.17857847331
240,3,0.11201546726600795,5.01233426274
280,3,0.1646943040057628,4.97501598313
180,3,0.19996825714539215,4.89538819295
80,4,0.1461410861552825,5.07432283082
60,3,0.17481826486933638,4.91302369433
120,3,0.19027977504656782,4.82408237871
60,3,0.18837818131598913,4.85978416747
220,2,0.18118830953650467,5.25088475654
100,3,0.10601078905709437,5.15928182411
240,3,0.17054318875093943,4.92491663684
60,3,0.19644769703892934,4.69726248368
160,4,0.11713108644863167,5.12428063753
260,3,0.15497772709331795,5.01556774901
200,3,0.18666462507885603,4.71758838587
60,3,0.19500380007018026,4.67823249249
140,2,0.1995068182170616,5.2142816845
180,3,0.1615299183752022,5.11112677617
60,3,0.17284389836351602,4.97602628609
240,3,0.19122557645699073,4.68129439389
60,4,0.18264665402985966,5.17760838454
80,3,0.1793760428001593,4.87404213441
280,3,0.1998784091439914,4.90386543223
60,3,0.19338711842059428,4.70980784275
120,3,0.18724128424389383,4.86632397628
220,2,0.1685142297354317,5.1292394079
100,3,0.16559540019178953,4.91215458436
240,3,0.1775409512162578,4.80676677047
60,4,0.13449466764535245,5.02512010353
160,3,0.10147730154995485,5.1488929527
260,3,0.14176969221963692,5.00235663723
200,3,0.19742533144895502,4.76306475509
60,2,0.17500611378433203,5.18142437239
140,3,0.15935500896753643,4.96897987384
180,3,0.18392251703187126,4.63373027104
180,3,0.14903298659371864,5.03263843069
180,3,0.1852400758662313,4.67720820695
180,4,0.18234540612759412,5.12912214106
180,3,0.19259655494531458,4.75810836363
180,3,0.17153473022693275,4.8618383081
180,3,0.15208315263194333,5.05934439389
180,2,0.1269621571919669,5.31823376792
180,3,0.18852658408621337,4.77930391636
180,3,0.19508128409669018,4.71559796138
180,3,0.19977927009641647,4.80196208071
180,3,0.17706381491941686,4.89798088876
240,4,0.08450497997010038,5.14854227465
80,3,0.16318665496219664,4.982344448
280,3,0.15587550550267143,5.10077695272
180,2,0.18470227095707115,5.06182093269
120,3,0.144256921640939,5.18564316934
220,3,0.180933760911618,4.82282173657
240,3,0.19984444640165255,4.86710482658
100,4,0.1893062129562764,5.21214789563
260,3,0.1689178809700043,5.111608101
200,3,0.12120537624117769,5.17409334801
160,3,0.19720500005761088,4.73730137239
140,2,0.19155168054631372,5.22133898904
180,3,0.13141476624463316,4.97007647799
240,3,0.09167079040690983,5.03918454277
80,3,0.17398513561921958,4.8956502232
280,4,0.1865721349269439,5.15844755539
120,3,0.17898136584195817,4.8522864603
220,3,0.1999997383597264,4.79685197816
240,3,0.19321330905752487,4.8150022219
100,2,0.18325090104984393,5.13229812285
180,3,0.19580745050066686,4.7461128438
200,3,0.13689902118625918,5.09836092109
260,3,0.17123755318285278,4.86898443112
160,4,0.15796836395985375,5.14117056555
140,3,0.18827762390006297,4.91658500009
180,3,0.16590115903679237,4.93238326838
240,3,0.17544791473035923,4.89008627988
80,2,0.16224324813841487,4.92337714858
280,3,0.18058157864113716,4.7312521117
120,3,0.19045401632447093,4.72346690328
60,3,0.19661424570274164,4.73399617353
240,4,0.18528561405022273,5.09835045854
220,3,0.0672330078773057,5.07902350721
180,3,0.16768796409567951,5.03723198891
60,3,0.1924536134090614,4.7806210166
100,2,0.178773410286552,5.27506095655
260,3,0.1720427977019086,4.92041860803
200,3,0.19773464163964347,4.8190103161
160,3,0.19996912006160592,4.85795350036
140,4,0.18199963879307784,5.11152056024
60,3,0.1948572619944461,4.79184882667
240,3,0.18752034260856654,4.88723176896
180,3,0.17539168308119352,4.92171751806
80,2,0.16018597007054514,5.10597587128
60,3,0.1495496046181173,5.00402796978
280,3,0.11515557547042904,4.98001600192
60,3,0.19990667637249013,4.84836550739
240,4,0.19022425793592357,5.18259470926
120,3,0.18387224039594277,4.71144706062
220,3,0.1696933890274059,4.95434707782
100,3,0.17758984405849393,4.85499479244
180,2,0.15291804640160234,4.75838793411
60,3,0.19404720203762463,4.70794515577
260,3,0.16425193589384987,4.91369524146
200,3,0.18618557692621981,4.77716317989
160,4,0.1411042925527488,5.07052821753
60,3,0.19744677024738364,4.80224399613
140,3,0.1559017735965576,5.13336505512
240,3,0.11032071500351003,5.07405637068
60,3,0.19028254715005227,4.83493242753
60,3,0.1932390050131305,4.75430135752
60,3,0.18809671501181632,4.89225417423
60,3,0.18213443703901938,4.76804235809
60,3,0.19194630025057904,4.76417871703
60,3,0.19695426218834258,4.84413379571
60,3,0.1848821362926396,4.73955230893
60,3,0.18004624009482165,4.81376089864
60,3,0.17402481996036567,4.8801279077
60,3,0.18821122423431638,4.93514975794
60,3,0.1769217935407315,4.95790728599
60,3,0.19484097071466647,4.88556908979
60,3,0.19961023486614027,4.81065048556
180,3,0.19116391872657612,4.6711429296
80,3,0.18293575048358046,4.83318431353
60,3,0.17948867996659087,4.85217906487
60,3,0.19383653673733298,4.7630417543
280,3,0.1996431180189802,4.83717541951
120,3,0.18657127083035663,4.7848056246
220,3,0.17284446724466004,4.91873557981
240,3,0.19667675097261492,4.76269390841
180,3,0.1898244010001974,4.75174889077
100,3,0.18540713864322172,4.62924405517
100,3,0.1684285789390975,5.09059937922
100,3,0.18492907196116,4.81800488127
100,3,0.175111375568131,4.94011057415
100,2,0.17847550332437528,5.32697578421
100,3,0.16561888952835208,4.86216330657
100,3,0.18199837763331356,4.75166165867
100,3,0.1720219291962017,4.81369669785
100,3,0.1891132629508022,4.76860966594
100,4,0.19981190411314548,5.16478059008
100,3,0.17024895932349143,4.9616742543
100,3,0.18468238581235838,4.59829543519
100,3,0.1616109439365342,5.0166476553
100,3,0.16606265744826748,4.88368515461
100,2,0.15896416545589062,5.09203503944
100,3,0.17684918377880213,4.96336808589
100,3,0.1804951712097258,4.75059534881
100,3,0.17417439296089934,4.78911000634
100,4,0.18570442102943777,5.19663182688
100,3,0.1686082588158921,5.09379486633
100,3,0.17782951215493656,4.95620958874
100,3,0.18314858829783479,4.90714303359
100,3,0.14616229860204746,4.90021985701
100,2,0.19166941698381124,5.27361754841
100,3,0.17082319482797237,4.95035417489
100,3,0.18063428033025578,4.72701324677
100,3,0.16239150656200554,4.95793556662
200,4,0.1873524541534519,5.12611000192
260,3,0.19455627769307868,4.76099583557
160,3,0.15690396541848073,4.93960751888
140,3,0.17532903627119947,4.97157244049
100,3,0.07178182370564523,5.12515931061
180,2,0.16436269619093144,4.80438156807
80,3,0.18511366605670085,4.73337802677
280,3,0.1972821946179533,4.71805374061
100,3,0.17284665142595457,4.99578308579
120,4,0.19164759231033984,5.15740880978
220,3,0.18285041617642248,4.89784776352
180,3,0.17845750716912318,5.00605255101
260,3,0.18801584960186396,4.86152338962
100,3,0.1672078105753552,4.89517891659
140,2,0.19316297233016522,5.11926991869
200,3,0.15386949905708422,4.85913031995
160,3,0.1764485201003291,4.87849255302
180,3,0.12414551617673464,5.27408858575
100,4,0.18027168415522454,5.10356120154
280,3,0.19538025106712648,4.75893356855
120,3,0.1838769566042807,4.79977314357
80,3,0.19984720270482884,4.93658558712
220,3,0.18950996359693095,4.72052052932
100,3,0.17076433349079795,4.97713534191
180,2,0.050631070352711666,5.23018366021
260,3,0.18602678448310161,4.73408738964
100,3,0.10321880143474646,5.18409313273
200,4,0.09849704935922636,5.17881970462
160,3,0.15888352720998375,5.08207354091
140,3,0.1509984530917534,5.0475733037
180,3,0.17490264301977249,4.97751766502
100,3,0.16733021253474364,4.84273879998
80,2,0.19667031569850932,5.15329126965
100,3,0.19228283212117173,4.81895507993
120,3,0.16468049736007387,4.95936832197
280,3,0.17986979728182098,4.79481672908
220,4,0.18845564054752426,5.23333872257
60,3,0.18340263954926234,4.80126214584
180,3,0.17315925582439448,4.90536424904
60,3,0.1604774983147032,4.88633833386
200,3,0.19709488405885092,4.8234162041
260,2,0.16997459326215017,5.12284136362
100,3,0.19976363754244583,4.8642621843
160,3,0.19390265391659806,4.77671344388
140,3,0.17689954417169515,4.9536927671
60,4,0.07804072303433121,5.1019109126
180,3,0.19040519358289543,4.83811624477
100,3,0.18560803407288215,4.73192785397
80,3,0.18179392733223562,4.79733344942
60,3,0.1389504042213871,5.11767206524
280,2,0.18820217677127485,5.17910053701
60,3,0.19964545346772214,4.8150808335
120,3,0.14882468524132464,5.00451699129
100,3,0.1796833142824223,4.89714057664
220,4,0.19480433260348284,5.12874850689
180,3,0.17293787347536912,4.81491435336
60,3,0.08658877923358016,5.30166077545
260,3,0.10807992061338023,5.06431118773
100,3,0.16255705400207388,5.0595923702
200,2,0.19177771891484738,5.30423752255
160,3,0.18661347194841035,4.74536321754
60,3,0.19983853939622043,4.86279059849
180,3,0.16744661840784036,5.04244112874
140,3,0.15481942917907862,5.16848657348
100,4,0.18315382684989828,5.18981716686
60,3,0.1326011955833298,5.13640837298
80,3,0.1770606844579433,4.92793306078
280,3,0.19726014642571188,4.75102543375
60,2,0.17028784109436484,5.30899911133
120,3,0.1999931463839189,4.91168189553
100,3,0.18908481993457382,4.77486804851
220,3,0.12919660879998773,5.03095481175
180,3,0.194253797961003,4.81488275919
60,4,0.18117676286651718,5.16826223638
260,3,0.1448316617285912,5.05147874397
100,3,0.1736234618817585,4.84628439632
200,3,0.1853998452613667,4.72197292787
160,3,0.15769882839683574,4.98592497417
60,2,0.12012515434853822,5.04663889182
140,3,0.19084362799270257,4.66212457679
180,3,0.176580806517181,5.01782836045
100,3,0.16440784413269532,4.92700948774
60,4,0.17949262312906905,5.17275685813
80,3,0.18377189665167892,4.68434881348
280,3,0.1999300704206714,4.83805102088
60,3,0.1956296058025666,4.73676866671
100,3,0.19249171486554148,4.78574565302
120,2,0.1880942217504968,5.24853689467
180,3,0.05932320860061406,5.17305423152
220,3,0.16883393985744685,5.14402082271
60,3,0.17471344111815754,4.88754890633
100,4,0.1789213378814143,5.21097933138
260,3,0.16224604614059343,4.95545258061
200,3,0.19759821380207424,4.81980528506
160,3,0.18582410598464383,4.83547630946
60,2,0.09550967979429725,5.29986337753
140,3,0.19017078366792234,4.86636694333
180,3,0.1817555178687363,4.77045158863
100,3,0.17241307661466496,4.88893213506
60,3,0.16687073127823782,4.91594985356
80,4,0.19427104362017705,5.20321561778
280,3,0.1770046507167022,4.94397486527
60,3,0.1883313921402696,4.90921012745
100,3,0.1361703080501561,5.08851913898
120,2,0.18355696984907327,5.14622870138
220,3,0.1534652109375606,4.88935193068
180,3,0.06329511004844741,5.08528794381
60,3,0.1920205862230355,4.73891926346
260,3,0.17058211943887608,4.9793578281
100,4,0.1603320806907996,5.07805690859
200,3,0.1962714078572593,4.70768134316
160,3,0.18195205848575252,4.8291802519
60,3,0.19970663712348888,4.7961490055
140,2,0.18678026388114666,5.24795520223
180,3,0.14862321408879275,4.90503416938
100,3,0.16511927544857624,5.13036720522
60,3,0.1783014133206176,4.95292469284
80,3,0.17469125833328264,4.89596795432
60,4,0.14327893639787453,5.10811193038
280,3,0.19293440196879952,4.81688701082
100,3,0.1972960286929266,4.78289952909
120,3,0.18486780657365157,4.81674827991
220,3,0.11586071081596463,5.06654150995
60,2,0.19020279215244346,5.25072223345
180,3,0.1713643293937906,4.88002227896
260,3,0.054948514843965554,5.17608442705
100,3,0.18040724765583327,4.81638867472
200,3,0.19454438835098026,4.74610938179
240,3,0.1899836551836381,4.78963094897
240,3,0.1966604934355911,4.75060538856
240,3,0.19956263239600194,4.874546389
240,3,0.18757297860768996,4.89234878214
240,3,0.19331376584538718,4.83303527136
240,3,0.18351504831924076,4.77766871207
240,3,0.1915170078428707,4.80164708091
240,3,0.18701156803350683,4.84134547088
240,3,0.19709894272237108,4.85163983737
240,3,0.19468033923853836,4.87011575403
240,3,0.18930866337797625,4.77396254679
240,3,0.18089605049380236,4.79524788349
240,3,0.1857742574286088,4.79304555787
240,3,0.1998695494810115,4.96296316686
240,3,0.19213107994416012,4.81491949128
160,3,0.17677596976324042,4.99499895554
60,3,0.18406549820838464,4.67749056903
140,3,0.19761933212071897,4.81575406278
180,3,0.18998516905112955,4.81366461169
100,3,0.19532499031281358,4.77043629861
60,3,0.19968735721590447,4.87941458133
280,3,0.17876848244358723,4.84660173691
240,3,0.19978746082927745,4.87124472745
60,3,0.18612575354981195,4.80638160309
100,3,0.1749026155099288,5.0294645371
80,3,0.18140273616737645,4.78351446131
120,3,0.19999769510979876,4.90194262531
220,3,0.19330466676719357,4.72406232061
60,3,0.18861431150213107,4.79255247681
180,3,0.1832188476745896,4.7760957189
100,3,0.19103788622080253,4.7122263215
260,4,0.17834584613420756,5.32714629586
200,3,0.19605625789853048,4.69718167469
60,3,0.17303879048625148,4.91053383456
160,3,0.18584167425456175,4.83761211018
140,3,0.192354320379732,4.76076289153
240,2,0.16908820518911039,5.0032817125
180,3,0.18153993795110904,4.79484627798
100,3,0.1882988033118753,4.90518755858
60,3,0.19769841570284,4.8286075439
80,3,0.17619432108426503,4.97460068592
280,4,0.19986259860561856,5.20422208648
60,3,0.1937321135046891,4.83615712682
100,3,0.1843315049218214,4.66704942942
120,3,0.17863359029679868,4.84128456028
240,3,0.1873573247416205,4.94909783391
220,2,0.19468346427579145,5.11820572375
180,3,0.17284257473522419,4.97213198547
60,3,0.19989607254437472,4.9141166596
100,3,0.19076682441119433,4.82041310109
260,3,0.1670960438036252,4.84817431453
200,4,0.1813054908691504,5.16449167992
60,3,0.1968842494369705,4.75567461786
160,3,0.18340341452030212,4.78469288598
240,3,0.17590937380949187,5.00133196859
140,3,0.19994563345050487,4.79637418552
180,2,0.1889678873567832,5.21565023449
100,3,0.17085324572881488,4.99405144362
60,3,0.19198763937495125,4.79814444032
80,3,0.09216119606114505,5.11073730188
60,3,0.18661476735335283,4.72827213718
280,3,0.17871599262143079,4.80811798967
100,4,0.19549897728162302,4.9226787789
120,3,0.08300815374802495,5.26180579194
240,3,0.19999210204081808,4.92531703317
220,3,0.1845679104481509,4.70817684317
180,2,0.18097602459565024,5.29695555603
60,3,0.1633485324888814,5.00608475387
100,3,0.188809576005331,4.64903836269
100,3,0.16925582885992593,5.0452921604
100,3,0.17381502865576726,4.86304575878
100,3,0.15898758984966566,5.07877977967
100,4,0.17544556422627236,5.10472155415
100,3,0.16554989562462116,4.94290042206
100,3,0.17972800801751002,4.83024734795
100,3,0.0746548856063934,5.09967001951
100,3,0.18918996904093538,4.76099690215
100,2,0.16823060656804661,5.145278628
100,3,0.172323167443632,4.89152580818
100,3,0.18354685023585443,4.71418808929
100,3,0.1779682824344969,4.84925257455
100,3,0.1934265406827334,4.80933649793
100,4,0.18618089164587137,5.13851899399
100,3,0.15645995081486747,4.96173978101
100,3,0.19029710415344395,4.83904092946
100,3,0.17568294992641004,4.93908496793
100,3,0.18341941444557217,4.81170726421
260,2,0.18022974011986498,5.16973252831
200,3,0.16233704477808691,4.93628471051
60,3,0.1952006073600801,4.74559392403
100,3,0.1871482921246181,4.84721443855
160,3,0.1721589712424115,4.83811384894
180,4,0.1905578309281981,5.09161133965
140,3,0.19677131573190618,4.73017037965
60,3,0.16579279078059528,4.89759913535
100,3,0.18171042658855274,4.80465182354
60,3,0.16960113501211393,4.96755599002
280,2,0.15140736045545838,5.0656262219
100,3,0.1928083128265734,4.95308460666
80,3,0.17768189196196668,4.86993380362
120,3,0.18693007035950904,4.93118199514
180,3,0.1999407073028369,4.9077214489
220,4,0.0689528055021436,5.25566786761
60,3,0.17481999950446692,4.88585661099
100,3,0.18484758050052694,4.79834417891
200,3,0.19100195911479284,4.64344830639
200,3,0.1974459972598747,4.82796380508
200,2,0.1256012511701804,5.2792828518
200,3,0.19358262749790406,4.79563202935
200,3,0.18171262108090255,4.88204628679
200,3,0.11139508812341618,5.02560902914
200,3,0.19257293471232817,4.72883106634
200,4,0.1609984755208742,5.12929452741
200,3,0.19996593339071467,4.95440067822
200,3,0.17831576582699007,4.90109478379
200,3,0.1966504899033993,4.76977917224
200,3,0.19046399203589576,4.83594367998
200,2,0.18586252051388502,5.25785636861
200,3,0.17470236901514172,4.90207103559
200,3,0.16791676616597115,5.08261719896
