gamma,C,epsilon,rmse
33.111089558624,101.22408536473557,0.40296327521748154,7.69527632269
75.26952404545597,476.0277633799292,0.14325245396973832,7.69317287234
70.27905641385388,954.6594853837128,0.26393840829681314,7.69357387046
59.421546549983574,243.5723543482056,0.3514489590186358,7.69447013784
84.05688596151785,947.2539697197792,0.321314039097061,7.69409072631
4.026279421042814,77.73906459120201,0.15906046163794124,7.68988636253
90.40724625795734,317.03199723944516,0.22794591228059474,7.6933720083
11.780476057468904,964.4560184664772,0.2666808627560354,7.69359666546
47.28344763371704,315.9405695287908,0.20069960253766742,7.6932797554
67.94896841287695,625.5895525426741,0.4279128983500573,7.69573808704
45.307881771992975,792.1381654178596,0.18787374593712225,7.69323792735
74.5328634520457,196.81600569555138,0.220916630985788,7.6933448416
13.123711812330397,634.7629480767728,0.4245048393408364,7.69566756988
58.74532768776852,874.9314289380511,0.15152029171022643,7.69318078466
76.6351805252769,228.68707275745862,0.4645248016657145,7.69649649604
95.53051110900692,945.4419313607993,0.25798364855534583,7.69353452382
69.8855572623763,75.08117417218864,0.28440061624722524,7.69372678446
15.539394558189786,135.608343244179,0.13704807922294956,7.69317321932
22.648286887540117,809.6982208993611,0.14019623309389476,7.69317461795
92.94794799649499,899.3122970782766,0.49939714134510804,7.69731685927
36.52271199925883,459.46414370332207,0.10923421104649036,7.69319996156
59.194745785458956,451.58794066072824,0.10087911227196017,7.69322079087
0.7924856931851094,562.4471369668462,0.1721043789577103,7.3336169546
5.883540320679167,611.4877335181311,0.1974415550415288,7.69287643337
1.2362347200237767,14.697431459932375,0.17016888887639042,7.74527750589
23.571002634320717,572.072421606941,0.10699182586348344,7.69320388538
0.33197822011858946,367.51199636205183,0.3178828403119245,7.04408274532
28.041415943060677,376.350208827414,0.35025748361035924,7.69445297702
37.40656878025702,731.1540225041257,0.38058405309454035,7.69489410944
7.9584712030341835,551.512982701476,0.29712744909106703,7.69379434997
0.8595099985834223,702.2377389692153,0.3255592588241284,7.36913128003
19.533123155255545,382.1523250081822,0.22989278610824726,7.69338200783
30.554856859013896,501.32232354271594,0.3768057976950686,7.69483373175
0.191630962846574,414.66032809820103,0.32857554161032315,6.84645615813
38.57723788223723,393.4678914875499,0.3340823207537832,7.69424466125
17.371322394351605,291.1395673063587,0.3843449314941313,7.6949549799
9.252754388273031,166.4402931942887,0.41528043770568274,7.69548520655
43.43029986473768,262.9290883905844,0.463433219747735,7.69647267155
53.77985064186703,421.16292082111204,0.31080709503478055,7.69397723054
27.47671070016369,355.1431519037134,0.35238788403562377,7.69448647122
84.0430287808822,10.386429580678168,0.2575482589982898,8.32913644001
11.857467340447757,332.6477499643226,0.2799938545092976,7.69369217967
51.235108303401795,514.09852850788,0.4506535314784544,7.69620017944
4.618610442407729,684.6339422200239,0.4964196986235204,7.69568271983
32.76460035138288,204.9355676014289,0.40276125001728325,7.69527090518
99.9835858735536,109.26748450538872,0.2442918547480987,7.69345755425
20.17011351480161,267.92572550198827,0.3445675020664032,7.69438048853
65.4103402849241,502.22316889356784,0.3076179787799925,7.6939457024
42.70230544045494,421.06590885414204,0.36635987265333814,7.69467980711
13.429617038809745,766.3519304496888,0.21520429938495506,7.69332336729
24.471147124422824,659.2794282478969,0.2783664651355901,7.69367880609
83.05618746902246,309.70580313293726,0.4004568029909256,7.69523324417
63.9191426981711,76.60546795495543,0.4406442225598961,7.69599162039
2.350089832376315,177.50312545715022,0.2395701571555577,7.66119193485
7.949248165166167,596.6911202406333,0.29734866328715837,7.69379265856
56.09723324882109,230.70252054029626,0.4782393962202423,7.69680206368
47.29087427501618,840.3993855240171,0.32167684869915975,7.69409565568
16.740442620661113,434.15982604902024,0.3601822965850024,7.69458898242
77.58335179433632,534.6991007619837,0.20633099855765386,7.69329521457
88.04583207727178,998.1012511208138,0.3363050471853082,7.69427386108
34.29443096933961,485.3642275216838,0.41547999145633124,7.69549978852
0.2925356456872266,125.62074630036335,0.2685576138354959,6.99608880316
40.47130088043552,39.69901123443876,0.26272260709837486,7.69356647735
27.006520858475017,116.72313359900133,0.1298256261172526,7.69317266961
20.043827355729565,43.87214493400215,0.16391863799344308,7.69319723681
4.068060651946979,161.74079918794726,0.2722651723660759,7.69053543343
8.969248262491595,279.5507524789475,0.18852210403981295,7.69322333
0.5068627963138626,355.9980090085702,0.2486845304341025,7.1884789772
14.43467174235751,242.46127114077177,0.2874854094500275,7.69375351913
6.936843201557841,149.11493942173246,0.23192174341254823,7.69326638318
0.2637394885377121,202.4097427533742,0.3133098827981281,6.95966463881
11.941108912650533,39.65495606218265,0.38671505644082055,7.69499421586
3.9769447679968297,203.37836190228325,0.3356897065625175,7.69083229243
10.123364409881564,313.91491115653105,0.2905815173015224,7.69377535662
17.790425336541258,77.64612609318803,0.2542152562986448,7.6935157984
24.884746634923406,332.579965498971,0.31255620878976487,7.69399513685
6.103492201145965,133.25914047846078,0.36883741671380466,7.69441506294
15.325607635411105,407.39508257488114,0.26810711978664864,7.69360240503
30.611656838149326,215.56359586253674,0.22172920723896083,7.69334785773
21.924985173451667,471.192639733548,0.39365062011581775,7.69511268069
2.9367968127794946,254.5911752137755,0.19340163429893362,7.67945524897
11.34664773749093,188.8504695395331,0.3062004422013484,7.693928074
72.22660803465857,582.4618057505822,0.32602690698610676,7.69414628045
0.4988442889789217,93.98037482049727,0.2071250637276274,7.18296097375
30.579413711221154,295.63440749589125,0.3502425044476797,7.6944523077
61.394098535509585,642.8001028412084,0.15119570149032774,7.69317762015
5.457615916657285,447.5557541953922,0.42959879724721534,7.69516383021
34.89400320447523,336.915587759696,0.2344576673495985,7.69340240968
48.202298090838056,534.612451941162,0.30015647268797024,7.69386375992
19.19261027496963,393.4029441847459,0.3681934492829894,7.69470199835
21.526938780968155,13.90734263299187,0.17464499493919658,7.9810421107
99.0689498232956,129.37493330544586,0.27946945318155286,7.69368808184
0.10675063161185318,55.33447673871156,0.41727619663889043,6.70631942188
14.314177552297624,728.4767274698852,0.4819593826602746,7.69688632061
80.59096730306129,54.38743523873018,0.41439010629389506,7.69547906408
39.569455026248754,155.38844587076977,0.4513118246628988,7.69621287873
26.90471064296441,96.48508221218488,0.42557811565144243,7.69569071017
51.33935065810477,217.58493814742368,0.3754625952597287,7.69481424566
7.680513204515532,179.7665728963917,0.48214612531758005,7.69683905603
2.3327362205145064,286.2043991625234,0.4354888679361305,7.66360210805
88.37760530001934,230.68120269495702,0.35825439064948417,7.69456298274
42.43909109552837,64.68274398359188,0.3412681364763696,7.69433888344
37.35879819586313,374.1547081639323,0.4691215776747689,7.69659380385
11.640200215708068,488.99177584758587,0.40871431331312186,7.69537777826
17.290236580165278,610.4057964456945,0.39110930433048985,7.69507219633
25.00168381261636,23.684278634642865,0.31780605793213934,7.69211292524
5.316787541340284,268.79394382820414,0.4923146840046232,7.69643552843
56.478182122305824,677.4097740828535,0.3300070323114478,7.69419568579
9.78860296797508,348.78466340143814,0.44576857731286534,7.69609138601
28.99369921363642,520.1878724709032,0.4616995010025846,7.69643596028
95.89198667699114,919.2206439671038,0.3750531970938929,7.69480760343
22.800897543497666,412.40315226147914,0.35964720813179724,7.69458171004
45.20247386774308,449.9898360642834,0.3976770448211036,7.6951831142
33.167462469176485,245.42394175464213,0.3457973276348082,7.69439750384
13.396213096407402,141.28959644610845,0.2924710455248482,7.69379552978
15.945793629808898,104.75002872058351,0.41989983955490295,7.69557980565
66.58637725395174,560.9856238668831,0.3813303619828833,7.69490574166
2.183151440655143,828.4238524907221,0.2507898177972576,7.65196408305
18.65356972898135,299.664452015885,0.40479249518957344,7.69530674066
7.244826277165653,321.3503799269192,0.3039591667875646,7.69381319375
10.512483982418074,173.35410916105917,0.12502522056649654,7.69317367863
0.1407518641068127,204.9498708108186,0.45545877872825113,6.76288807936
71.43284313053528,82.15828883156854,0.47256802566827844,7.69667265873
0.16473901736492907,765.9373873812856,0.4980077300808248,6.80288724768
4.018057097618261,775.3294731284767,0.4557798529190298,7.69308783662
21.059783904448604,846.9210128960469,0.49087249411251566,7.69710591178
8.682904051849972,717.5742073430984,0.43662280902269307,7.69589084747
13.308400893458387,749.332847359454,0.4594346049984353,7.69638904777
35.75611910441014,984.1435865201904,0.49219821189100466,7.69714002915
62.59839908507841,959.5039489084113,0.4413405172411333,7.69600436854
32.651833712342615,917.6422134287825,0.4997476176104524,7.69732678934
25.871685521615316,786.9369825351912,0.4739483126397386,7.69670311275
23.45608699999715,861.2647478473672,0.49945190745922147,7.69731943368
68.97538431451704,817.8538698085226,0.43089498055757675,7.69579838982
0.168578213418573,645.9276239759403,0.48475483646063244,6.80903210662
28.328353533422188,754.9293046619549,0.4467427493228646,7.69611367848
6.0886244818330315,686.6317472985334,0.46948187689698656,7.69630320856
2.3527272164735153,594.6769763092123,0.41555210235800744,7.66411094864
15.386985781086672,805.8410555080097,0.45561374024241114,7.69630290271
18.46030902253192,26.81094901384685,0.4873756036032713,7.68414895496
53.17627715422803,881.0605864385496,0.40789688286986203,7.69536223308
30.47830464034118,615.0427061694676,0.4260882473320291,7.69570010832
49.45369148140795,942.3924816883176,0.46545179310823476,7.69651805457
44.57832954710682,10.85353209043894,0.3896347051721318,8.2721939528
41.332921818163754,540.4452525182933,0.4395934827676822,7.69597093055
0.8717783205077265,654.6280009676908,0.4789115620830072,7.38105627696
3.812899807936387,634.509541255457,0.48404294992219965,7.69278260149
0.17189728452994835,705.0334005458541,0.4497497072065866,6.81434399665
8.170638419156253,670.8498955342479,0.46434246268384743,7.69645517722
12.463154091825826,584.774603309469,0.4215725295812154,7.69561399387
5.170394910393601,751.1131021889972,0.49850532227331107,7.6964676739
9.83998301284973,692.6274168450891,0.4748652198906193,7.69671945964
74.42277720905456,634.2274190192966,0.49986967671239274,7.69732924062
15.991584348308507,723.4149011680016,0.4555675430774853,7.69630164176
6.2817630645611375,893.8334908538399,0.3985395126922337,7.69494602192
11.579155681420373,662.7564851820945,0.47935240675608226,7.69682710357
2.847066484093937,788.0012803442472,0.43579887055691685,7.6807173287
0.36668374352255584,568.6448757741082,0.4864664835983966,7.08440201879
20.19456357415001,470.6120351449622,0.4447087320188059,7.69607048754
14.058006084860667,520.9839022845831,0.4080399585931828,7.69536300086
9.03867226635171,741.7933029436073,0.42741167305030703,7.69571228371
7.787762532177972,852.5160330257371,0.49355678021715,7.69712306161
3.9037728971497696,611.6476060730658,0.4520272461215195,7.69251592112
16.9090409714582,703.0058141519758,0.4658215277555434,7.69652581196
80.7301540028232,929.9441818394864,0.36553433310479544,7.69466835556
0.19002049192839068,986.1565571907237,0.4153719252882271,6.84410294564
23.435712142492406,772.8129454652862,0.3840070775104495,7.69494880662
90.95618523367287,803.283397995952,0.4312615613544175,7.69580557525
10.550215257201895,505.10927119095106,0.3982392313736741,7.69518831352
12.983841538112125,646.3183443815914,0.47131449060467184,7.69664894349
1.6827273895149368,831.8899106197182,0.45871797456658636,7.6070461307
6.125630861822048,59.365121555737886,0.37516046950271154,7.69451440789
20.390656985668382,437.75945689680714,0.4855622513309398,7.69697429005
4.61721210001214,111.44731598883867,0.44323497735931877,7.69447980586
18.428812119600682,886.4217765828693,0.4757995439004566,7.69674154569
26.11976508440754,867.821694809585,0.4993200996344149,7.69731562484
57.20201140857298,393.59692021043,0.18109446537213192,7.69322872328
2.1907189004703023,538.464723896383,0.3904917928903475,7.65473759728
21.82975918385564,733.291651121632,0.42195551348318555,7.69562568234
14.948752825618321,158.37768168719145,0.4909377068227839,7.69710848286
